season,game_type,team,week,Player,Position,Injury,Wed,Thu,Fri,Game Status,Mon,Tue,Sat
2025,REG,MIN,9,Jay Ward,S,Not Injury Related - Personal,(-),(-),DNP,(-),,,
2025,REG,MIN,10,Theo Jackson,S,Concussion,DNP,LP,FP,QUESTIONABLE,,,
2025,REG,MIN,10,Aaron Jones,RB,Shoulder / Toe,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,10,Jeff Okudah,CB,Concussion,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,10,Josh Oliver,TE,Foot,DNP,DNP,,OUT,,,
2025,REG,MIN,10,Harrison Smith,S,Not Injury Related - Rest,DNP,FP,LP,(-),,,
2025,REG,MIN,10,Will Fries,G,Calf,LP,FP,FP,UNSPECIFIED,,,
2025,REG,MIN,10,C.J. Ham,FB,Hand,LP,LP,FP,(-),,,
2025,REG,MIN,10,Josh Metellus,S,Foot,LP,FP,FP,(-),,,
2025,REG,MIN,10,Jalen Redmond,DL,Shin,LP,LP,FP,(-),,,
2025,REG,MIN,10,Christian Darrisaw,T,Knee,FP,DNP,FP,(-),,,
2025,REG,MIN,10,Jonathan Allen,DL,Not Injury Related - Rest,(-),,LP,UNSPECIFIED,,,
2025,REG,MIN,10,Javon Hargrave,DL,Not Injury Related - Rest,(-),,LP,(-),,,
2025,REG,ATL,1,Darnell Mooney,WR,Shoulder,LP,LP,,UNSPECIFIED,,,
2025,REG,ATL,1,Drake London,WR,Shoulder,LP,LP,,UNSPECIFIED,,,
2025,REG,ATL,1,DeMarcco Hellams,S,Hamstring,LP,LP,,UNSPECIFIED,,,
2025,REG,ATL,1,Jamal Agnew,WR,Groin,DNP,DNP,,UNSPECIFIED,,,
2025,REG,ATL,1,Jordan Fuller,S,Knee,DNP,DNP,,UNSPECIFIED,,,
2025,REG,ATL,1,Jack Nelson,OL,Calf,DNP,DNP,,UNSPECIFIED,,,
2025,REG,ATL,1,Casey Washington,WR,Concussion,DNP,DNP,,UNSPECIFIED,,,
2025,REG,ATL,1,James Pearce Jr.,ED,Groin,LP,LP,,UNSPECIFIED,,,
2025,REG,ATL,1,Billy Bowman Jr.,DB,Shoulder,,LP,,UNSPECIFIED,,,
2025,REG,ATL,2,Darnell Mooney,WR,Shoulder,LP,LP,FP,(-),,,
2025,REG,ATL,2,Drake London,WR,Shoulder,LP,LP,FP,(-),,,
2025,REG,ATL,2,DeMarcco Hellams,S,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,2,Jamal Agnew,WR,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,2,Jordan Fuller,S,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,2,Jack Nelson,OL,Calf,DNP,DNP,LP,OUT,,,
2025,REG,ATL,2,Casey Washington,WR,Concussion,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,2,James Pearce Jr.,ED,Groin,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,2,Billy Bowman Jr.,DB,Shoulder,,LP,FP,QUESTIONABLE,,,
2025,REG,ATL,2,Jake Matthews,T,Not injury related — resting player,(-),(-),LP,(-),,,
2025,REG,ATL,2,Leonard Floyd,ED,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,2,David Onyemata,DL,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,2,Younghoe Koo,K,Not injury related,,,,OUT,,,
2025,REG,ATL,3,Darnell Mooney,WR,Shoulder,LP,FP,FP,(-),,,
2025,REG,ATL,3,DeMarcco Hellams,S,Hamstring,LP,LP,FP,(-),,,
2025,REG,ATL,3,Kaden Elliss,ILB,Neck,LP,FP,FP,(-),,,
2025,REG,ATL,3,Jack Nelson,OL,Calf,LP,FP,FP,(-),,,
2025,REG,ATL,3,Casey Washington,WR,Concussion,LP,LP,LP,OUT,,,
2025,REG,ATL,3,Jamal Agnew,WR,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,3,A.J. Terrell,CB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,3,James Pearce Jr.,ED,Groin,DNP,LP,FP,(-),,,
2025,REG,ATL,3,Charlie Woerner,TE,Ankle,DNP,DNP,FP,(-),,,
2025,REG,ATL,3,Kyle Pitts,TE,Toe,(-),LP,FP,(-),,,
2025,REG,ATL,3,Mike Ford,CB,Groin,(-),DNP,LP,QUESTIONABLE,,,
2025,REG,ATL,3,Nate Carter,RB,Not injury related — personal matter,(-),DNP,(-),(-),,,
2025,REG,ATL,3,Jake Matthews,T,Not injury related — resting player,(-),(-),LP,(-),,,
2025,REG,ATL,3,Leonard Floyd,ED,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,3,David Onyemata,DL,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,4,Kyle Pitts,TE,Toe,LP,FP,FP,(-),,,
2025,REG,ATL,4,Jamal Agnew,WR,Groin,LP,LP,FP,(-),,,
2025,REG,ATL,4,DeMarcco Hellams,S,Hamstring,LP,FP,FP,(-),,,
2025,REG,ATL,4,James Pearce Jr.,ED,Groin,LP,LP,FP,(-),,,
2025,REG,ATL,4,Casey Washington,WR,Concussion,LP,FP,FP,(-),,,
2025,REG,ATL,4,KhaDarel Hodge,WR,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,4,A.J. Terrell,CB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,4,Nate Carter,RB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,4,Josh Woods,ILB,Not injury related — personal matter,(-),DNP,(-),(-),,,
2025,REG,ATL,4,Kaden Elliss,ILB,Not injury related — resting player,(-),(-),LP,(-),,,
2025,REG,ATL,4,Jake Matthews,T,Not injury related — resting player,(-),(-),LP,(-),,,
2025,REG,ATL,4,Darnell Mooney,WR,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,4,Leonard Floyd,ED,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,4,David Onyemata,DL,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,6,Nate Carter,RB,Hamstring,,FP,FP,(-),,,FP
2025,REG,ATL,6,Ta'Quon Graham,DT,Calf,,FP,FP,OUT,,,DNP
2025,REG,ATL,6,KhaDarel Hodge,WR,Groin,,LP,LP,(-),,,FP
2025,REG,ATL,6,A.J. Terrell,CB,Hamstring,,LP,LP,(-),,,FP
2025,REG,ATL,6,Natrone Brooks,CB,Concussion/shoulder,,LP,LP,QUESTIONABLE,,,FP
2025,REG,ATL,6,Darnell Mooney,WR,Hamstring,,DNP,DNP,OUT,,,DNP
2025,REG,ATL,6,Clark Phillips III,CB,Triceps/illness,,DNP,DNP,OUT,,,DNP
2025,REG,ATL,6,Billy Bowman Jr.,DB,Knee/hamstring,,(-),LP,QUESTIONABLE,,,LP
2025,REG,ATL,6,LaCale London,DL,Tricep,,(-),LP,OUT,,,DNP
2025,REG,ATL,6,Xavier Watts,S,Ankle,,(-),LP,(-),,,FP
2025,REG,ATL,6,Kaden Elliss,ILB,Not injury related — resting player,,(-),(-),(-),,,LP
2025,REG,ATL,6,Jake Matthews,T,Not injury related — resting player,,(-),(-),(-),,,LP
2025,REG,ATL,6,Leonard Floyd,ED,Not injury related — resting player,,(-),(-),(-),,,DNP
2025,REG,ATL,6,David Onyemata,DL,Not injury related — resting player,,(-),(-),(-),,,DNP
2025,REG,ATL,7,LaCale London,DL,Triceps,FP,FP,FP,UNSPECIFIED,,,
2025,REG,ATL,7,Ta'Quon Graham,DT,Calf,FP,FP,FP,QUESTIONABLE,,,
2025,REG,ATL,7,Darnell Mooney,WR,Hamstring,LP,LP,DNP,QUESTIONABLE,,,
2025,REG,ATL,7,Feleipe Franks,TE,Calf,LP,LP,LP,UNSPECIFIED,,,
2025,REG,ATL,7,Jalon Walker,ED,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,7,Clark Phillips III,CB,Triceps/illness,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,7,Billy Bowman Jr.,DB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,7,Leonard Floyd,ED,Illness,DNP,FP,FP,(-),,,
2025,REG,ATL,7,Jake Matthews,T,Ankle,DNP,DNP,LP,QUESTIONABLE,,,
2025,REG,ATL,7,Ray-Ray McCloud,WR,Not injury related — other,(-),DNP,DNP,OUT,,,
2025,REG,ATL,7,Jordan Fuller,S,Knee,(-),FP,FP,OUT,,,
2025,REG,ATL,8,Jordan Fuller,S,Knee,FP,FP,FP,QUESTIONABLE,,,
2025,REG,ATL,8,Storm Norton,OL,Foot,FP,FP,FP,OUT,,,
2025,REG,ATL,8,Darnell Mooney,WR,Hamstring,LP,LP,LP,(-),,,
2025,REG,ATL,8,Michael Penix Jr.,QB,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,8,Tyler Allgeier,RB,Hip/knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,8,Mike Ford,CB,Calf,LP,LP,LP,(-),,,
2025,REG,ATL,8,Jake Matthews,T,Ankle,LP,LP,LP,(-),,,
2025,REG,ATL,8,Zach Harrison,DL,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,8,Divine Deablo,ILB,Forearm,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,8,Jalon Walker,ED,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,8,Billy Bowman Jr.,DB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,8,KhaDarel Hodge,WR,Pectoral,(-),FP,FP,(-),,,
2025,REG,ATL,8,Drake London,WR,Hip,(-),(-),LP,QUESTIONABLE,,,
2025,REG,ATL,9,Storm Norton,OL,Foot,FP,FP,DNP,OUT,,,
2025,REG,ATL,9,Darnell Mooney,WR,Hamstring,LP,FP,FP,(-),,,
2025,REG,ATL,9,Jessie Bates,S,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,9,Drake London,WR,Hip,LP,LP,FP,(-),,,
2025,REG,ATL,9,Kyle Pitts,TE,Ankle,LP,LP,FP,(-),,,
2025,REG,ATL,9,Michael Penix Jr.,QB,Knee,LP,LP,FP,(-),,,
2025,REG,ATL,9,Jalon Walker,ED,Groin,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,9,Billy Bowman Jr.,DB,Hamstring,LP,LP,DNP,OUT,,,
2025,REG,ATL,9,Leonard Floyd,ED,Hamstring,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,9,Casey Washington,WR,Back,DNP,LP,DNP,OUT,,,
2025,REG,ATL,9,Zach Harrison,DL,Knee,DNP,LP,DNP,OUT,,,
2025,REG,ATL,9,Tyler Allgeier,RB,Knee,(-),LP,FP,(-),,,
2025,REG,ATL,9,Natrone Brooks,CB,Shoulder,(-),LP,FP,(-),,,
2025,REG,ATL,9,Jake Matthews,T,Ankle,(-),LP,LP,(-),,,
2025,REG,ATL,9,Kaden Elliss,ILB,Not injury related — resting player,(-),(-),LP,(-),,,
2025,REG,ATL,9,Ta'Quon Graham,DT,Calf,(-),(-),LP,(-),,,
2025,REG,ATL,9,David Onyemata,DL,Not injury related — resting player,(-),(-),DNP,(-),,,
2025,REG,ATL,10,Billy Bowman Jr.,DB,Hamstring,FP,FP,FP,UNSPECIFIED,,,
2025,REG,ATL,10,Casey Washington,WR,Back,FP,FP,FP,UNSPECIFIED,,,
2025,REG,ATL,10,Zach Harrison,DL,Knee,FP,LP,FP,UNSPECIFIED,,,
2025,REG,ATL,10,Mike Hughes,CB,Neck,LP,LP,LP,QUESTIONABLE,,,
2025,REG,ATL,10,JD Bertrand,ILB,Knee,LP,LP,FP,(-),,,
2025,REG,ATL,10,LaCale London,DL,Shoulder,LP,LP,LP,UNSPECIFIED,,,
2025,REG,ATL,10,Leonard Floyd,ED,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,10,Chris Lindstrom,G,Foot,DNP,LP,LP,UNSPECIFIED,,,
2025,REG,ATL,10,Matthew Bergeron,OL,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,10,Storm Norton,OL,Foot,DNP,DNP,DNP,OUT,,,
2025,REG,ATL,10,Jessie Bates,S,Knee,(-),LP,FP,UNSPECIFIED,,,
2025,REG,ATL,10,James Pearce Jr.,ED,Not injury related — other,(-),(-),LP,UNSPECIFIED,,,
2025,REG,ATL,10,DeMarcco Hellams,S,Not injury related — other,(-),,LP,UNSPECIFIED,,,
2025,REG,CAR,1,Ikem Ekwonu,T,Illness,DNP,DNP,LP,DOUBTFUL,,,
2025,REG,CAR,1,Robert Hunt,G,Foot,LP,LP,LP,(-),,,
2025,REG,CAR,1,Damarri Mathis,CB,Knee,LP,DNP,DNP,OUT,,,
2025,REG,CAR,1,Damien Lewis,G,Shoulder/ankle,LP,LP,LP,(-),,,
2025,REG,CAR,1,A'Shawn Robinson,DE,Groin,,LP,LP,(-),,,
2025,REG,CAR,2,Tershawn Wharton,DT,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,2,Ikem Ekwonu,T,Illness,LP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,2,Patrick Jones II,OLB,Ankle,LP,LP,FP,(-),,,
2025,REG,CAR,2,Hunter Renfrow,WR,Ribs,LP,LP,FP,(-),,,
2025,REG,CAR,2,Robert Hunt,G,Foot,FP,FP,FP,(-),,,
2025,REG,CAR,2,Damien Lewis,G,Shoulder/ankle,FP,FP,FP,(-),,,
2025,REG,CAR,2,A'Shawn Robinson,DE,Groin,FP,FP,FP,(-),,,
2025,REG,CAR,2,Akayleb Evans,CB,Illness,,LP,FP,(-),,,
2025,REG,CAR,3,Patrick Jones II,OLB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,3,Tershawn Wharton,DT,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,3,Xavier Legette,WR,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,3,Brycen Tremayne,WR,Quadriceps,FP,FP,FP,(-),,,
2025,REG,CAR,3,Hunter Renfrow,WR,Non-injury-related/rest,LP,FP,FP,(-),,,
2025,REG,CAR,3,Jaycee Horn,CB,Non-injury-related/rest,LP,FP,FP,(-),,,
2025,REG,CAR,3,Bobby Brown III,DT,Knee,,DNP,LP,(-),,,
2025,REG,CAR,3,Tre'von Moehrig,S,Illness,,DNP,FP,(-),,,
2025,REG,CAR,3,Rico Dowdle,RB,Knee,,,LP,(-),,,
2025,REG,CAR,3,A'Shawn Robinson,DE,Not injury-related/rest,,,DNP,(-),,,
2025,REG,CAR,4,Patrick Jones II,OLB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,4,Xavier Legette,WR,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,4,Tetairoa McMillan,WR,Calf,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,4,Ja'Tavion Sanders,TE,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,4,Tershawn Wharton,DT,Hamstring,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,4,D.J. Wonnum,OLB,Hip,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,4,Rico Dowdle,RB,Not-injury-related/rest,LP,FP,FP,(-),,,
2025,REG,CAR,4,Jaycee Horn,CB,Not-injury-related/rest,LP,FP,FP,(-),,,
2025,REG,CAR,4,Taylor Moton,T,Not-injury-related/rest,LP,FP,FP,(-),,,
2025,REG,CAR,4,Hunter Renfrow,WR,Not-injury-related/personal,DNP,FP,FP,(-),,,
2025,REG,CAR,4,Chuba Hubbard,RB,Calf,,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,5,Chuba Hubbard,RB,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,5,Taylor Moton,T,Non-injury-related/rest,DNP,FP,FP,(-),,,
2025,REG,CAR,5,Ja'Tavion Sanders,TE,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,5,Tershawn Wharton,DT,Toe,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,5,Chau Smith-Wade,CB,Chest,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,5,D.J. Wonnum,OLB,Hip,LP,LP,FP,QUESTIONABLE,,,
2025,REG,CAR,5,Patrick Jones II,OLB,Hamstring,FP,FP,FP,(-),,,
2025,REG,CAR,5,Cam Jackson,DT,Knee,FP,FP,FP,QUESTIONABLE,,,
2025,REG,CAR,5,Xavier Legette,WR,Hamstring,FP,FP,FP,(-),,,
2025,REG,CAR,5,Cade Mays,C,Knee,FP,FP,FP,(-),,,
2025,REG,CAR,5,Tetairoa McMillan,WR,Calf,FP,FP,FP,(-),,,
2025,REG,CAR,5,LaBryan Ray,DE,Ankle,FP,FP,FP,(-),,,
2025,REG,CAR,6,Akayleb Evans,CB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,6,Chuba Hubbard,RB,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,6,Taylor Moton,T,Elbow,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,6,Tershawn Wharton,DT,Toe,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,6,Ja'Tavion Sanders,TE,Ankle,LP,FP,LP,QUESTIONABLE,,,
2025,REG,CAR,6,Chau Smith-Wade,CB,Chest,FP,FP,FP,QUESTIONABLE,,,
2025,REG,CAR,6,Mike Jackson,CB,Ribs,FP,FP,FP,QUESTIONABLE,,,
2025,REG,CAR,6,Jalen Coker,WR,Quadriceps,FP,FP,FP,OUT,,,
2025,REG,CAR,7,Jalen Coker,WR,Quadriceps,FP,FP,FP,(-),,,
2025,REG,CAR,7,Austin Corbett,G,Knee,FP,FP,FP,(-),,,
2025,REG,CAR,7,Akayleb Evans,CB,Hamstring,LP,LP,FP,(-),,,
2025,REG,CAR,7,Jaycee Horn,CB,Shoulder,LP,FP,FP,(-),,,
2025,REG,CAR,7,Chuba Hubbard,RB,Calf,LP,LP,FP,(-),,,
2025,REG,CAR,7,Patrick Jones II,OLB,Back,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,7,Taylor Moton,T,Elbow,LP,LP,FP,QUESTIONABLE,,,
2025,REG,CAR,7,Ja'Tavion Sanders,TE,Ankle,LP,FP,FP,(-),,,
2025,REG,CAR,7,Tershawn Wharton,DT,Toe,LP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,7,Damien Lewis,G,Shoulder,,DNP,DNP,QUESTIONABLE,,,
2025,REG,CAR,8,Jaycee Horn,CB,Not injury-related/rest,LP,FP,FP,(-),,,
2025,REG,CAR,8,Damien Lewis,G,Shoulder,LP,FP,FP,(-),,,
2025,REG,CAR,8,Princely Umanmielen,OLB,Ribs,LP,FP,FP,(-),,,
2025,REG,CAR,8,D.J. Wonnum,OLB,Not injury-related/rest,DNP,FP,FP,(-),,,
2025,REG,CAR,8,Bryce Young,QB,Ankle,DNP,DNP,DNP,DOUBTFUL,,,
2025,REG,CAR,8,Cam Jackson,DT,Illness,,DNP,FP,(-),,,
2025,REG,CAR,9,Derrick Brown,DE,Knee,FP,FP,FP,(-),,,
2025,REG,CAR,9,Andy Dalton,QB,Right thumb,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,9,Jimmy Horn Jr.,WR,Shoulder,FP,FP,FP,(-),,,
2025,REG,CAR,9,Xavier Legette,WR,Illness,,DNP,FP,(-),,,
2025,REG,CAR,9,Damien Lewis,G,Oblique,FP,LP,FP,QUESTIONABLE,,,
2025,REG,CAR,9,Cade Mays,C,Ankle/knee,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,9,Taylor Moton,T,Knee,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,9,Nick Scott,S,Groin,DNP,LP,FP,QUESTIONABLE,,,
2025,REG,CAR,9,Princely Umanmielen,OLB,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,9,Trevin Wallace,LB,Shoulder,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,CAR,9,Bryce Young,QB,Ankle,FP,FP,FP,(-),,,
2025,REG,CAR,9,Chandler Zavala,G,Knee,FP,FP,FP,(-),,,
2025,REG,CAR,10,Chandler Zavala,G,Elbow,DNP,DNP,DNP,OUT,,,
2025,REG,CAR,10,Rico Dowdle,RB,Quadriceps,DNP,LP,FP,(-),,,
2025,REG,CAR,10,Princely Umanmielen,OLB,Ankle,FP,FP,FP,(-),,,
2025,REG,CAR,10,Damien Lewis,G,Oblique,FP,FP,FP,(-),,,
2025,REG,CAR,10,Cade Mays,C,Ankle/knee,FP,FP,FP,(-),,,
2025,REG,CAR,10,Lathan Ransom,S,Illness,LP,FP,FP,(-),,,
2025,REG,CAR,10,Brycen Tremayne,WR,Hip,,DNP,FP,QUESTIONABLE,,,
2025,REG,CAR,10,Derrick Brown,DE,Elbow,,LP,FP,(-),,,
2025,REG,CAR,10,Tetairoa McMillan,WR,Hamstring,,,LP,QUESTIONABLE,,,
2025,REG,NO,1,Trevor Penning,OT,Toe,DNP,DNP,DNP,OUT,,,
2025,REG,NO,1,Khristian Boyd,DT,Hand,LP,FP,FP,(-),,,
2025,REG,NO,1,Jordan Howden,DB,Oblique,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,1,Alontae Taylor,CB,Groin,LP,LP,FP,(-),,,
2025,REG,NO,1,Chase Young,DE,Calf,LP,DNP,DNP,OUT,,,
2025,REG,NO,2,Julian Blackmon,S,Shoulder,DNP,DNP,DNP,OUT,,,
2025,REG,NO,2,Taliese Fuaga,T,Knee,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,2,Trevor Penning,OT,Toe,DNP,DNP,DNP,OUT,,,
2025,REG,NO,2,Chase Young,DE,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,NO,2,Velus Jones Jr.,RB,Knee,LP,LP,FP,(-),,,
2025,REG,NO,2,Zach Wood,LS,Elbow,LP,DNP,FP,(-),,,
2025,REG,NO,2,Jordan Howden,DB,Oblique,FP,FP,FP,(-),,,
2025,REG,NO,3,Taliese Fuaga,T,Knee/Back,DNP,DNP,DNP,QUESTIONABLE,,,
2025,REG,NO,3,Dillon Radunz,OL,Toe,DNP,DNP,DNP,OUT,,,
2025,REG,NO,3,Chase Young,DE,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,NO,3,Trey Palmer,WR,Hamstring,LP,DNP,DNP,QUESTIONABLE,,,
2025,REG,NO,3,Trevor Penning,OT,Toe,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,3,Devaughn Vele,WR,Hip,,LP,LP,QUESTIONABLE,,,
2025,REG,NO,4,Dillon Radunz,OL,Toe,DNP,DNP,DNP,OUT,,,
2025,REG,NO,4,Chase Young,DE,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,NO,4,Taliese Fuaga,T,Knee/Back,LP,FP,FP,(-),,,
2025,REG,NO,4,Trey Palmer,WR,Hamstring,LP,LP,FP,(-),,,
2025,REG,NO,4,Devaughn Vele,WR,Hip,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,4,Cameron Jordan,DE,Groin,FP,FP,FP,(-),,,
2025,REG,NO,4,Trevor Penning,OT,Toe,FP,FP,FP,(-),,,
2025,REG,NO,5,Juwan Johnson,TE,Ankle,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,5,Trevor Penning,OT,Ankle,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,5,Dillon Radunz,OL,Toe,DNP,DNP,LP,QUESTIONABLE,,,
2025,REG,NO,5,Cesar Ruiz,C/G,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,NO,5,Chase Young,DE,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,NO,5,Taysom Hill,QB,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,5,Foster Moreau,TE,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,5,Trey Palmer,WR,Ankle,LP,DNP,DNP,OUT,,,
2025,REG,NO,5,Justin Reid,S,Knee,LP,FP,FP,(-),,,
2025,REG,NO,5,John Ridgeway,DT,Shoulder,LP,FP,FP,QUESTIONABLE,,,
2025,REG,NO,5,Isaac Yiadom,CB,Hamstring,LP,DNP,DNP,OUT,,,
2025,REG,NO,5,Davon Godchaux,DT,NIR - Rest,,DNP,FP,(-),,,
2025,REG,NO,6,Isaac Yiadom,CB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,NO,6,Juwan Johnson,TE,Ankle,LP,LP,FP,(-),,,
2025,REG,NO,6,Alvin Kamara,RB,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,6,Trevor Penning,OT,Ankle,LP,FP,FP,(-),,,
2025,REG,NO,6,Justin Reid,S,Concussion Protocol,LP,FP,FP,(-),,,
2025,REG,NO,6,Cesar Ruiz,C/G,Ankle,LP,FP,FP,(-),,,
2025,REG,NO,6,Chase Young,DE,Calf,LP,LP,FP,(-),,,
2025,REG,NO,6,Dillon Radunz,OL,Toe,FP,FP,FP,(-),,,
2025,REG,NO,6,John Ridgeway,DT,Shoulder,FP,FP,FP,QUESTIONABLE,,,
2025,REG,NO,6,Davon Godchaux,DT,NIR - Rest,,DNP,FP,(-),,,
2025,REG,NO,7,Alvin Kamara,RB,Ankle,DNP,LP,FP,(-),,,
2025,REG,NO,7,Isaac Yiadom,CB,Hamstring,DNP,LP,FP,QUESTIONABLE,,,
2025,REG,NO,7,Chris Olave,WR,Hip,LP,FP,FP,(-),,,
2025,REG,NO,7,Alontae Taylor,CB,Knee,LP,FP,FP,(-),,,
2025,REG,NO,7,John Ridgeway,DT,Shoulder,FP,FP,FP,QUESTIONABLE,,,
2025,REG,NO,7,Davon Godchaux,DT,NIR-Rest,,DNP,FP,(-),,,
2025,REG,NO,8,Chris Olave,WR,Ankle,DNP,LP,FP,(-),,,
2025,REG,NO,8,Chase Young,DE,Illness,DNP,FP,FP,UNSPECIFIED,,,
2025,REG,NO,8,Juwan Johnson,TE,Neck,LP,LP,FP,(-),,,
2025,REG,NO,8,Alvin Kamara,RB,Ankle,LP,LP,LP,(-),,,
2025,REG,NO,8,Davon Godchaux,DT,NIR - Rest,(-),DNP,FP,(-),,,
2025,REG,NO,9,Alvin Kamara,RB,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,9,Devin Neal,RB,Ankle,LP,LP,FP,(-),,,
2025,REG,NO,9,Rashid Shaheed,WR,Hip,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,9,Alontae Taylor,CB,Shoulder,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,9,Juwan Johnson,TE,Neck,FP,FP,FP,(-),,,
2025,REG,NO,9,Chris Olave,WR,Ankle,FP,FP,FP,(-),,,
2025,REG,NO,9,Davon Godchaux,DT,NIR - Rest,,DNP,FP,(-),,,
2025,REG,NO,10,Taliese Fuaga,T,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,NO,10,Alvin Kamara,RB,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,10,Jack Stoll,TE,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,NO,10,Taysom Hill,QB,Knee,FP,FP,FP,(-),,,
2025,REG,NO,10,Cameron Jordan,DE,Ankle,FP,FP,FP,(-),,,
2025,REG,NO,10,Barry Wesley,T,Hip,FP,FP,FP,UNSPECIFIED,,,
2025,REG,NO,10,Jonah Williams,DE,Shoulder,FP,FP,FP,QUESTIONABLE,,,
2025,REG,NO,10,Davon Godchaux,DT,NIR - Rest,,DNP,FP,(-),,,
